Name,mag.,a,(AU),e,sinI,n(deg/yr),g("/y),s("/yr),LCEx1E6,My
15760,7.10,43.9801085,0.0703557,0.0439968,1.237778,0.417884,-0.420035,0.03,100
15789,6.95,39.4583336,0.1841545,0.1019159,1.456473,-0.916329,-0.390075,0.08,100
15807,7.35,43.7982074,0.0729767,0.0330139,1.245505,0.501449,-0.436492,0.35,100
15809,7.64,42.3286792,0.2202312,0.2244278,1.310848,-0.486295,-0.316855,0.50,100
15810,7.71,39.4609541,0.1247105,0.0599178,1.456372,-2.008044,-0.485656,0.01,100
15836,7.59,36.4850721,0.0712616,0.0857137,1.638183,-6.400105,-0.869331,0.03,100
15883,7.14,47.1023382,0.2123627,0.3064037,1.116726,0.207115,-0.271751,1.93,100
16684,6.86,44.1295347,0.0403445,0.0556696,1.231492,0.393850,-0.397124,0.03,100
19255,6.94,42.8468011,0.0332889,0.0133359,1.287220,0.477728,-0.477039,0.04,100
19299,8.28,39.4576822,0.2293789,0.1308766,1.456514,-0.479404,-0.384722,0.28,100
19308,4.66,43.3470702,0.1164404,0.4685573,1.264898,0.084361,-0.249015,0.81,100
19521,4.85,45.7846448,0.1035607,0.1897161,1.165285,0.268287,-0.308323,1.58,100
20000,3.67,43.0090479,0.0525251,0.2670400,1.279897,0.258822,-0.359674,-0.01,100
20108,7.69,39.4582429,0.1381907,0.3387908,1.456420,-1.493971,-0.313865,0.19,100
24835,4.65,41.8466857,0.1006012,0.4506077,1.333545,0.131441,-0.293936,1.46,100
24952,7.59,39.4566387,0.2458104,0.2747398,1.456526,-0.345267,-0.345313,0.09,100
24978,7.28,43.3707421,0.0496143,0.0248050,1.263961,0.451568,-0.448752,0.03,100
28978,3.72,39.4562475,0.2493457,0.3062277,1.456528,-0.327086,-0.327220,0.37,100
32929,7.34,39.4583436,0.2573961,0.0979190,1.456544,-0.149577,-0.463025,1.18,100
33001,6.33,43.5040880,0.0298546,0.0421068,1.258150,0.431678,-0.431348,0.03,100
33340,6.38,39.4576060,0.2501451,0.0351244,1.456531,-0.297505,-0.394088,0.48,100
35671,5.65,37.9355266,0.0276019,0.0588806,1.545216,1.175579,-1.125613,0.08,100
38083,6.76,39.3586969,0.1565601,0.2801698,1.460163,0.277872,-0.566016,7.75,100
38628,4.75,39.4562342,0.2550674,0.2685770,1.456528,-0.323585,-0.323448,0.07,100
42301,4.13,51.7033437,0.2763928,0.0416874,0.971042,0.017765,-0.234504,0.06,100
45802,7.99,43.4992545,0.0000032,0.0379380,1.258360,18.744343,-0.429054,0.00,100
47171,4.92,39.4572797,0.2371771,0.0862406,1.456521,-0.403464,-0.393334,0.12,100
47932,6.20,39.4563455,0.2899287,0.1764128,1.456546,-0.132776,-0.334554,0.32,100
48639,5.05,52.5816992,0.2360735,0.0302344,0.946818,0.223720,-0.224836,2.48,100
49673,7.40,43.2074538,0.1004504,0.3623249,1.271065,0.178942,-0.305973,0.14,100
50000,2.49,43.3916403,0.0409982,0.1489571,1.263032,0.366460,-0.405364,0.06,100
52747,7.78,44.4548439,0.0561354,0.0204046,1.217999,0.392030,-0.390205,0.07,100
53311,6.65,44.1364792,0.0567946,0.0256262,1.231204,0.406918,-0.406754,0.05,100
55565,3.33,47.2751677,0.1243061,0.4384393,1.110571,0.104640,-0.187897,0.14,100
55636,3.25,43.2875328,0.1282216,0.4533243,1.267550,0.110712,-0.259899,1.69,100
55637,3.83,42.7220752,0.1405991,0.3441531,1.292805,0.235002,-0.348446,1.64,100
55638,5.53,39.4561496,0.2948009,0.2720707,1.456546,-0.126559,-0.315831,0.60,100
58534,6.55,45.2779115,0.1238086,0.0275175,1.184940,0.385599,-0.389439,-0.01,100
60454,6.24,44.3690664,0.0797897,0.0479904,1.221534,0.399764,-0.402989,0.01,100
60620,6.59,43.7275824,0.2108601,0.3445741,1.248441,-0.206112,-0.282633,1.09,100
66452,6.89,45.0159354,0.0604717,0.0328333,1.195295,0.363755,-0.363654,0.21,100
66652,5.85,43.7326657,0.0861244,0.0241240,1.248390,0.655219,-0.460384,1.18,100
69986,8.37,39.4566878,0.2370924,0.2392627,1.456518,-0.430946,-0.319261,0.21,100
69987,7.22,42.5571733,0.0263249,0.0293147,1.300385,0.491773,-0.492891,0.03,100
69990,7.91,39.4585807,0.1874453,0.1384480,1.456481,-0.833774,-0.409934,0.55,100
76803,7.29,38.8304200,0.1195675,0.5347973,1.491618,0.136586,-0.331933,16.67,100
79360,5.21,43.9162934,0.0186994,0.0674597,1.240472,0.394061,-0.401853,0.03,100
79969,7.49,34.9466369,0.0800975,0.0905364,1.747538,-5.971976,-1.058550,0.02,100
79978,5.70,53.9757653,0.2750546,0.3375106,0.910348,0.097138,-0.155529,1.87,100
79983,6.05,46.4514613,0.1427446,0.1832800,1.140297,0.267793,-0.307176,0.63,100
80806,6.35,42.1965693,0.0547005,0.0238529,1.317098,0.673150,-0.539258,0.03,100
82075,4.74,57.9030422,0.2972381,0.3022468,0.819303,-0.065888,-0.108999,0.04,100
82157,6.87,38.5772589,0.0706427,0.0593613,1.506864,1.222809,-1.089007,5.34,100
84522,3.85,55.4636260,0.3159349,0.5580476,0.873924,-0.066692,-0.094426,0.38,100
84719,5.30,39.4562542,0.2495740,0.2551093,1.456526,-0.341888,-0.341903,0.01,100
84922,4.11,39.4628292,0.0793608,0.2775789,1.456206,-3.804209,-0.400865,0.32,100
85627,7.31,44.0468828,0.0825499,0.0100919,1.234969,0.428566,-0.429278,1.20,100
85633,6.78,43.5660151,0.0407941,0.0118664,1.255470,0.441238,-0.433671,0.03,100
86047,6.74,43.9159467,0.1668459,0.4351649,1.240413,0.143609,-0.263567,1.76,100
86177,7.06,45.3179070,0.2403303,0.3941950,1.183512,0.154810,-0.278549,12.66,100
88267,6.70,43.0276571,0.0317826,0.0269877,1.279111,0.463443,-0.463534,0.03,100
88268,6.30,42.5345428,0.0212684,0.0100944,1.301424,0.492724,-0.494835,0.03,100
88611,5.61,44.0838054,0.0350634,0.0752400,1.233407,0.384859,-0.394665,0.04,100
90482,2.21,39.4560379,0.2529573,0.3621977,1.456529,-0.309329,-0.309342,0.52,100
90568,3.84,41.9964007,0.0731236,0.3984321,1.326400,0.176313,-0.317043,2.38,100
91133,7.62,39.4571068,0.2330123,0.0920233,1.456516,-0.455231,-0.361903,0.24,100
91205,8.15,39.4599883,0.1286048,0.2114913,1.456412,-1.582909,-0.442857,0.58,100
118228,7.12,39.4603259,0.1090213,0.2553659,1.456334,-2.420931,-0.372524,0.03,100
118378,7.07,43.7279176,0.1072883,0.0581738,1.248508,0.244790,-0.450207,0.53,100
118698,8.21,43.7280586,0.2238723,0.2235163,1.248447,-0.263652,-0.318616,0.81,100
119066,6.55,43.7284326,0.0807571,0.0875027,1.248473,-0.045869,-0.427870,0.57,100
119067,6.33,43.7247477,0.1570544,0.0542265,1.248442,0.557599,-0.550907,3.60,100
119069,7.07,39.4588814,0.2447353,0.0228824,1.456538,-0.213244,-0.501979,2.49,100
119070,6.93,43.7290405,0.1784819,0.0481297,1.248453,-0.214113,-0.441472,0.25,100
119473,6.74,39.4571270,0.2783641,0.0613945,1.456546,-0.135190,-0.385829,0.71,100
119951,4.70,38.8425451,0.0461335,0.0435373,1.491393,1.258279,-0.982488,0.03,100
119956,6.23,43.7288946,0.1755609,0.0406855,1.248470,-0.069338,-0.474387,0.52,100
119979,4.91,47.7999255,0.2204738,0.1614408,1.092356,-0.450745,-0.206960,0.33,100
120132,4.65,49.3803238,0.2509957,0.2121434,1.040382,0.215315,-0.276987,9.81,100
120178,3.91,43.2565614,0.1020666,0.4544260,1.268871,0.107449,-0.255660,0.74,100
120347,4.07,42.0975257,0.1051622,0.4315248,1.321645,0.185137,-0.300032,0.93,100
120348,4.37,38.8680489,0.0679534,0.4030097,1.489776,0.277955,-0.437760,9.10,100
123509,6.56,44.4358125,0.0481372,0.0467375,1.218771,0.384033,-0.385617,0.45,100
126154,5.45,42.3303327,0.1475651,0.1499327,1.310813,-0.806551,-0.403345,0.26,100
126155,7.27,39.4567307,0.2874204,0.1302155,1.456548,-0.113568,-0.363658,0.34,100
126719,6.55,47.0826388,0.1895627,0.0509376,1.117471,0.405949,-0.382443,0.46,100
127871,7.01,34.9471841,0.0811766,0.0357971,1.747533,-6.068375,-1.192648,0.01,100
129746,8.50,39.4572105,0.2730036,0.0314875,1.456543,-0.163339,-0.388391,0.65,100
129772,7.04,43.7282063,0.0355750,0.0299395,1.248479,0.314890,-0.421276,1.10,100
130391,7.96,47.5538851,0.2498581,0.3839961,1.101180,0.141941,-0.246671,3.73,100
131318,7.76,39.4581974,0.1690756,0.2461807,1.456464,-1.015927,-0.358343,0.84,100
131695,7.61,37.2357454,0.0431200,0.0605990,1.589011,0.566193,-1.373573,5.50,100
131697,8.19,34.9469265,0.0794640,0.0818665,1.747533,-6.053375,-1.116602,0.05,100
133067,6.73,39.4574481,0.2353247,0.1866476,1.456520,-0.408722,-0.371718,0.38,100
134340,-0.43,39.4566975,0.2434529,0.2745174,1.456526,-0.350363,-0.350321,0.04,100
134568,8.02,43.7288290,0.1487388,0.2092837,1.248423,-0.336121,-0.336291,1.33,100
134860,5.99,42.9002718,0.0000075,0.0182068,1.284816,18.588566,-0.468869,0.29,100
135024,6.79,43.7286834,0.1103027,0.0263143,1.248470,-0.066338,-0.437074,0.10,100
135182,6.00,37.1160256,0.0314577,0.0415451,1.596732,1.878887,-1.411199,2.78,100
135742,6.92,43.7291475,0.0787883,0.1387618,1.248437,-0.048819,-0.390078,1.46,100
136108,0.12,43.1280530,0.1857857,0.4469326,1.274566,0.052358,-0.283067,3.84,100
136472,-0.27,45.5569455,0.1584051,0.4626566,1.173987,0.093816,-0.213625,0.03,100
137294,6.48,45.0251908,0.1016049,0.0331696,1.194929,0.383727,-0.385193,0.02,100
138537,6.09,46.5696644,0.1396571,0.0870830,1.135996,0.325013,-0.333045,3.90,100
139775,6.98,39.4586778,0.1903730,0.1077217,1.456483,-0.809406,-0.421346,0.49,100
143685,8.06,36.4775011,0.2271579,0.1456141,1.638630,0.033011,-0.600108,6.43,100
143751,8.35,42.3286057,0.2487262,0.1320350,1.310864,-0.345476,-0.345509,0.42,100
143991,5.87,44.6487852,0.1347617,0.3104990,1.210029,0.220039,-0.300265,0.38,100
144897,4.42,39.0796010,0.0561004,0.1213963,1.477807,1.364466,-0.838005,1.15,100
145452,3.81,41.5764931,0.0243695,0.3333242,1.346600,0.235017,-0.370168,0.01,100
145453,4.05,43.2744374,0.1327718,0.4543993,1.268086,0.112054,-0.260484,1.07,100
148112,7.08,43.9961610,0.0351246,0.0381678,1.237098,0.405205,-0.405637,0.03,100
148780,5.57,44.3015919,0.0487365,0.0884042,1.224333,0.371140,-0.384102,1.03,100
149348,6.34,45.1030494,0.1239519,0.0858223,1.191875,0.400385,-0.389437,1.51,100
149349,6.73,42.3285629,0.2358531,0.1440071,1.310852,-0.453785,-0.311404,-0.01,100
150642,5.79,45.2483376,0.1199353,0.1591651,1.186083,0.309780,-0.349568,0.60,100
160091,6.79,45.1693530,0.1037192,0.0559831,1.189210,0.371353,-0.375619,0.08,100
160147,6.41,43.7296838,0.0844850,0.0639918,1.248469,0.195695,-0.434513,0.68,100
160256,6.14,43.0226837,0.0634624,0.0520332,1.279333,0.472015,-0.473378,0.02,100
168700,8.23,39.4571371,0.2309984,0.0788224,1.456516,-0.451592,-0.363554,0.14,100
168703,6.09,39.7998387,0.0865191,0.1808538,1.437907,1.155892,-0.678645,2.05,100
169071,7.99,39.4583042,0.2026390,0.1285303,1.456495,-0.679188,-0.404333,0.67,100
174567,3.41,45.7867538,0.1488366,0.3622905,1.165104,0.159952,-0.248699,2.85,100
175113,4.52,39.0536978,0.0734528,0.1387097,1.479225,0.847553,-0.675280,0.88,100
181708,6.96,43.7758120,0.0473872,0.1436865,1.246443,0.383944,-0.388706,0.01,100
181855,7.58,46.0125927,0.1790298,0.4690441,1.156778,0.092569,-0.207207,4.29,100
181867,7.41,52.9721792,0.2873268,0.1305941,0.936345,-0.085062,-0.173794,0.32,100
181868,7.53,49.2929359,0.2841847,0.3133537,1.045356,0.154030,-0.251117,18.49,100
181871,7.31,43.7282969,0.0837790,0.0456707,1.248485,0.052162,-0.432650,0.30,100
181874,6.50,52.8236650,0.2593099,0.2989395,0.940345,0.195044,-0.182762,1.97,100
182222,6.98,43.7320883,0.0993164,0.1305394,1.248245,0.491292,-0.425172,1.49,100
182294,6.56,45.1041213,0.1545266,0.1617398,1.191796,0.356085,-0.384274,2.50,100
182397,6.04,51.7027704,0.2531165,0.2541090,0.971030,-0.054977,-0.180550,0.13,100
182926,7.31,45.8153276,0.1402895,0.0175603,1.164151,0.380712,-0.380387,0.18,100
182933,6.45,50.5228273,0.2379890,0.0175325,1.005284,0.291397,-0.290489,0.23,100
182934,5.54,44.3101859,0.1089954,0.2271800,1.223799,0.276449,-0.348565,5.42,100
183595,6.58,44.5663251,0.1076863,0.0623661,1.213364,0.496896,-0.416201,1.18,100
183963,7.18,44.4281924,0.0952634,0.0182349,1.219099,0.419166,-0.414288,0.36,100
184314,6.24,45.1931309,0.1457923,0.1214542,1.188268,0.370626,-0.390180,0.42,100
202421,3.52,43.4044794,0.1486185,0.4561735,1.262390,0.113951,-0.259837,1.69,100
208996,3.77,39.4577931,0.1683095,0.2686852,1.456461,-1.048160,-0.329690,0.06,100
230965,4.22,47.1625612,0.2424106,0.6326030,1.114564,0.020640,-0.147159,5.68,100
275809,5.58,43.9074703,0.0759719,0.0194145,1.240853,0.436750,-0.431224,0.03,100
278361,4.49,47.7936137,0.1120349,0.2499227,1.091339,0.469077,-0.251949,1.65,100
303712,6.18,44.2210601,0.0965160,0.0410262,1.227678,0.420848,-0.423538,0.54,100
306792,7.02,39.4579837,0.1625535,0.2901625,1.456457,-1.088253,-0.334675,0.16,100
307251,5.49,46.7644398,0.2046360,0.1515367,1.128893,0.330296,-0.367116,1.48,100
307261,3.70,41.8169709,0.1532558,0.3246587,1.334983,0.252441,-0.407750,9.32,100
307463,5.85,39.4589671,0.2155614,0.0568142,1.456511,-0.510308,-0.474310,0.11,100
307616,5.15,43.8300263,0.0719539,0.1703374,1.244123,0.350670,-0.382782,0.07,100
308193,4.72,43.4129400,0.1347531,0.4566461,1.262025,0.110811,-0.256487,0.15,100
308379,5.21,47.8005299,0.1967732,0.1665685,1.092334,-0.605774,-0.206069,0.02,100
308460,7.36,34.9501366,0.0628008,0.0474791,1.747363,-9.113713,-1.457329,0.21,100
308634,6.30,43.4720358,0.1133888,0.1602034,1.259538,0.403919,-0.434302,0.74,100
315530,4.85,41.8246384,0.1360204,0.4587876,1.334643,0.133140,-0.296865,4.92,100
341520,6.84,39.4575533,0.2653148,0.1975135,1.456544,-0.151629,-0.403036,2.71,100
363330,5.73,43.8635879,0.0505028,0.0542297,1.242712,0.412683,-0.415234,0.03,100
363401,6.53,45.6242076,0.1274453,0.0256726,1.171472,0.370913,-0.376421,0.05,100
364171,6.81,44.7575817,0.0748070,0.0484378,1.205660,0.376678,-0.379934,0.03,100
385185,8.30,39.4589622,0.1994418,0.0634884,1.456494,-0.689731,-0.457346,2.93,100
385191,6.99,41.3698991,0.0272442,0.2196597,1.356739,0.389795,-0.470743,0.04,100
385194,6.58,43.4584662,0.0610083,0.0391988,1.260136,0.452050,-0.446788,0.26,100
385199,6.35,45.4203422,0.0472474,0.0235326,1.179361,0.344743,-0.342409,0.03,100
385201,6.58,43.2297612,0.0665828,0.1981454,1.270125,0.329433,-0.395437,0.04,100
385266,6.72,42.6919977,0.0828084,0.0628550,1.294299,0.546554,-0.511949,2.18,100
385362,6.44,46.3173864,0.1531349,0.0910216,1.145267,0.339105,-0.353526,0.52,100
385363,6.24,44.9264897,0.0843305,0.0956513,1.198862,0.350997,-0.366916,0.18,100
385437,6.00,44.2102269,0.0759175,0.0221788,1.228126,0.412276,-0.412884,-0.02,100
385445,6.70,39.4599856,0.1528688,0.0942272,1.456438,-1.295405,-0.481559,0.19,100
385446,6.50,43.7288070,0.1096580,0.0176446,1.248465,-0.116112,-0.434134,0.11,100
385447,6.53,43.8859089,0.0311687,0.0544326,1.241762,0.403981,-0.408258,0.02,100
385458,6.78,46.0112685,0.1723637,0.0981569,1.156719,0.311002,-0.382906,0.61,100
385533,6.94,43.1298416,0.1161766,0.3835025,1.274504,0.100946,-0.299714,1.50,100
385571,8.78,30.1120059,0.0308753,0.0119494,2.184837,2.107083,-0.683700,0.23,100
385695,8.49,30.1119890,0.0509543,0.0061758,2.184837,2.098440,-0.682238,0.40,100
386723,4.40,44.4026693,0.1360442,0.4686762,1.220052,0.096575,-0.229235,1.09,100
408832,6.09,44.1565495,0.0448281,0.0393996,1.230363,0.398855,-0.399802,0.00,100
415720,7.29,43.1024421,0.0809506,0.1324190,1.275849,0.424495,-0.447432,0.44,100
416400,5.27,44.3082417,0.1362433,0.4667378,1.223894,0.094532,-0.232571,9.25,100
420356,5.60,42.7626881,0.0000028,0.0473330,1.291019,18.782337,-0.473850,0.01,100
427581,7.39,34.9450937,0.0978586,0.0355940,1.747637,-4.187327,-0.973969,0.03,100
427614,7.06,40.1625219,0.0530139,0.3783340,1.418328,0.266694,-0.395988,0.12,100
432949,6.28,34.9396112,0.1598154,0.4587810,1.747846,-0.436296,-0.436300,0.54,100
434194,7.24,42.6155940,0.0436127,0.0080889,1.297714,0.512778,-0.533483,0.03,100
434709,7.60,42.3282034,0.2307474,0.2863904,1.310856,-0.420787,-0.294812,0.72,100
437871,7.31,42.5863793,0.0779965,0.3771834,1.298969,0.180694,-0.311631,0.03,100
437915,6.05,44.5571858,0.1080125,0.1066134,1.213798,-0.006347,-0.395346,0.27,100
438028,8.18,39.4571101,0.2794382,0.0799464,1.456546,-0.128120,-0.385521,0.59,100
439858,7.45,42.7080936,0.0469536,0.0527823,1.293496,0.488344,-0.486091,0.10,100
443843,7.26,46.5155993,0.1167592,0.1937245,1.137935,0.250904,-0.288555,0.05,100
444018,6.99,44.2148280,0.0419980,0.0236103,1.227929,0.398738,-0.397501,0.09,100
444025,6.99,44.0258545,0.0446896,0.0394998,1.235847,0.405482,-0.406807,0.03,100
444030,4.84,43.5107552,0.1561500,0.5347432,1.257751,0.070637,-0.221177,0.92,100
444745,5.41,39.4571516,0.2027689,0.2555894,1.456495,-0.680168,-0.319494,0.13,100
450265,6.50,39.4580154,0.2537549,0.0840828,1.456538,-0.222380,-0.433220,1.71,100
455171,6.95,46.0525596,0.1155564,0.0169485,1.155161,0.346501,-0.347768,0.02,100
455206,7.18,46.7339014,0.1260590,0.0406375,1.129988,0.329597,-0.325242,0.00,100
455209,6.91,45.1560540,0.0873294,0.0449714,1.189735,0.365769,-0.368480,0.03,100
455502,4.35,39.4575336,0.2355776,0.1825658,1.456522,-0.391351,-0.391447,0.36,100
456826,7.56,39.4553430,0.2699260,0.4547630,1.456533,-0.267123,-0.267126,0.09,100
468422,7.49,43.9927929,0.0265545,0.0412588,1.237239,0.402732,-0.403474,0.03,100
469306,5.09,43.7302151,0.1461772,0.4060087,1.248373,0.251880,-0.281257,4.22,100
469361,6.45,43.2242661,0.1207418,0.2981789,1.270340,0.243991,-0.352118,0.52,100
469362,7.50,39.4566031,0.2502063,0.3369501,1.456528,-0.322278,-0.318716,0.53,100
469372,5.20,39.4588977,0.1170628,0.3692614,1.456380,-1.920263,-0.313108,0.02,100
469420,7.64,42.3295871,0.1584099,0.1578740,1.310881,-0.190784,-0.482155,2.06,100
469421,5.76,39.4592182,0.1288015,0.2797538,1.456402,-1.685532,-0.360775,0.17,100
469438,6.41,44.0784838,0.0890845,0.0197077,1.233639,0.429872,-0.429601,0.07,100
469505,6.37,47.7982792,0.2638212,0.0603874,1.092417,-0.008045,-0.221628,11.57,100
469506,6.86,39.4575582,0.2167132,0.0174097,1.456504,-0.587445,-0.373984,0.02,100
469509,5.96,44.0882943,0.0622307,0.0490859,1.233222,0.405101,-0.408845,0.00,100
469514,5.79,44.4507464,0.0763487,0.0152264,1.218169,0.403623,-0.400801,0.02,100
469584,6.88,42.3302947,0.1378033,0.0679988,1.310852,-0.456788,-0.468743,1.26,100
469610,6.42,43.3316229,0.0200111,0.0072244,1.265672,0.445654,-0.443147,0.03,100
469615,6.07,40.6064349,0.0615513,0.4586297,1.395101,0.145989,-0.319903,0.03,100
469704,6.84,39.4600453,0.1546869,0.0302728,1.456437,-1.312637,-0.485511,0.01,100
469705,6.06,44.0768004,0.0855269,0.0274072,1.233708,0.425582,-0.426568,0.18,100
469707,7.11,39.4565155,0.2422582,0.2522668,1.456521,-0.399802,-0.309356,0.19,100
470027,6.22,41.9581298,0.1375230,0.3202844,1.328526,0.293590,-0.398868,10.15,100
470308,4.68,39.4626484,0.1586164,0.2489981,1.456443,-0.315617,-0.474958,4.27,100
470316,5.20,49.7621546,0.2868855,0.3924649,1.028242,0.121137,-0.205468,16.29,100
470443,4.54,46.0161615,0.0646040,0.3721821,1.156474,0.134813,-0.224898,0.40,100
470523,6.22,42.3291844,0.1644674,0.2882322,1.310818,-0.756583,-0.309709,0.06,100
470596,5.56,45.1015392,0.1988168,0.4148315,1.191936,0.162005,-0.256454,5.42,100
471150,5.81,38.9955175,0.0505414,0.6437452,1.482468,0.065708,-0.247442,5.84,100
471196,5.55,40.7714096,0.0063559,0.2464634,1.386696,0.587570,-0.481091,1.29,100
471210,5.36,50.6498971,0.2749171,0.4529421,1.001460,0.073808,-0.165654,8.45,100
471288,5.26,43.7291196,0.0449053,0.2529820,1.248401,0.319068,-0.334755,1.71,100
471318,5.38,41.4636855,0.1305567,0.4842385,1.352163,0.108645,-0.289382,10.76,100
471921,5.41,45.9799617,0.0769985,0.2840403,1.157860,0.191140,-0.259398,0.03,100
471954,5.68,43.3835999,0.1249603,0.4806967,1.263299,0.093180,-0.243600,0.15,100
472231,5.70,43.6171839,0.0774184,0.0852332,1.253260,0.465624,-0.436482,0.02,100
472232,6.06,43.0530975,0.0577894,0.2658709,1.277934,0.260696,-0.359765,0.03,100
472271,4.82,43.1507840,0.1490344,0.3240449,1.273794,0.276681,-0.349958,4.95,100
483002,5.49,47.0758809,0.0770850,0.6110340,1.117594,0.019008,-0.137329,0.19,100
486958,11.04,44.2881264,0.0392222,0.0438023,1.224882,0.389800,-0.390644,0.14,100
487581,5.50,47.7990619,0.1816898,0.3591947,1.092366,-0.189710,-0.178623,1.78,100
488644,7.93,42.6579964,0.0242364,0.0250046,1.295778,0.482542,-0.485815,0.29,100
491767,7.80,39.4609927,0.0715950,0.4808093,1.456254,-3.284671,-0.293584,3.36,100
491768,7.45,46.1383751,0.1157349,0.2443721,1.151910,0.221016,-0.280073,0.12,100
493480,5.30,40.2589283,0.0214873,0.2757784,1.413271,0.400039,-0.483594,0.44,100
1994 ES2,7.58,45.8797982,0.1111864,0.0306783,1.161691,0.348642,-0.351397,1.32,100
1994 EV3,7.14,42.9372583,0.0534501,0.0294122,1.283155,0.480501,-0.477942,0.03,100
1995 DB2,7.59,46.5219652,0.1366960,0.0461544,1.137721,0.339283,-0.340823,0.00,100
1995 DC2,7.18,44.1577876,0.0582752,0.0443996,1.230312,0.401342,-0.404268,0.05,100
